Authors,Title
"Hasan U. Zaman, Sharmina Zaman, A S M Baized Shuvo, Fatin Hasnath Chowdhury, Taki Uddin, Mohammad Jawad Ibne Ishaque, Tamim, S. M. Hasibul Hoq, Saad Akash, Saifullah Basher Shohel, Swapnil Sayan Saha, Nazia Nawar Hassan","Design, Control & Performance Analysis of Baby Bot: An Android & Transmitter Controlled Multipurpose Robot,"
"Sanita Rahman, Emdadul Haque, Mahmudur Rahman and Hasan U. Zaman","Web-based Automated Appliance Control System with Security and Gas Safety Systems,"
"Rafiya Hossain, Moonmoon Ahmed, Md. Mozadded Alfasani and Hasan U. Zaman","An Advanced Security System Integrated With RFID Based Automated Toll Collection System,"
"Hasan U. Zaman, Chowdhury Erfan Shourov, Abdullah Al Mahmood and Noor E Alam Siddique","Conversion of Wasted Heat Energy into Electrical Energy Using TEG,"
"Ali Adib Arnab, Sheikh Sadia Afrin, F.M. Fahad and Hasan U. Zaman","A Cost Effective Way to Build a Web Controlled Search and CO Detector Rover,"
"Tousif Osman, Shahreen Shahjahan Psyche, J. M. Shafi Ferdous, Hasan U. Zaman","Intelligent Traffic Management System for Cross Section of Roads Using Computer Vision,"
"Hasan U. Zaman, Asif Alam Joy, Khan Mohammed Akash and Safwan Talukder Fayad","A Simple and Effective Way of Controlling a Robot by Hand Gesture,"
"Hasan. U. Zaman, Tarafder Elmi Tabassum, Tanha Islam, Nadia Mohammad","Low Cost Multi-level Home Security System For Developing Countries,"
"Hasan U. Zaman, Jannatul Siffat Hossain, Tasnim Tamanna Anika, Deboshree Choudhury","RFID Based Attendance System,"
"Mehal Zaman Talukder, Sheikh Shadab Towqir, Arifur Rahman Remon, Hasan U. Zaman","An IoT Based Automated Traffic Control System With Real-Time Update Capability,"
"Sariat Sultana Nova, Aaphsaarah Rahman, Fyaz Hasan Chowdhury, Hasan U. Zaman","A Novel Braille Pad with Dual Text-to-Braille and Braille-to-Text capabilities with an integrated LCD Display,"
"Hasan U. Zaman, Naushaba Zerin, Md. Hasin Jamal, Joytu Khisha","Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
"Rafiya Hossain, Moonmoon Ahmed, Hasan Uz Zaman","A Cost Effective Security Technology Integrated with RFID Based Automated Toll Collection System,"
"Tanzilur Rahman, Takanori Ichiki","Fabrication and Characterization of a Stabilized Thin Film Ag/AgCl Reference Electrode Modified with Self-Assembled Monolayer of Alkane Thiol Chains for Rapid Biosensing Applications,"
"Farah, T., Shelim, R., Zaman, M., Hassan, M. M., & Alam, D","Study of race condition: A privilege escalation vulnerability,"
"Md Ehtesham Adnan, Noor Muhammad Dastagir, Jafrina Jabin, Ahmed Masud Chowdhury, Mohammad Rezaul Islam","A cost effective electronic braille for visually impaired individuals,"
"Mohammad Rezaul Islam, Fatin Hasnath Chowdhury, Sifat Rezwan, Mohammed Jawad Ishaque, Jamir Uddin Akanda, Abu Shaid Tuhel, Benazir Bashar Riddhe","Novel design and performance analysis of a Mars exploration robot: Mars rover mongol pothik,"
"Monirul Islam, ASM Rashedul Huq, Rezwan Bin Kashem, Nadil Hassan, Mohammad Rezaul Islam, K. M. A. Salam","GPS based Automatic Antenna Management System and Satellite Tracking,"
"Fatin Hasnath Chowdhury, Baized Shuvo, Mohammad Rezaul Islam, Tasfiqul Ghani, Saad Ahmed Akash, Rakib Ahsan, Nazia Nawar Hassan","Design, control & performance analysis of secure you IoT based smart security system,"
"Hasan U Zaman, Fatin Hasnath Chowdhury, Rashik Ishrak Nahian, Tasfiqul Ghani, Baized Shuvo, Mohammad Rezaul Islam, SM Hasibul Hoq","Design & Feasibility Analysis of Free to Walk,"
"Nova Ahmed, Shuvashis Ghosh, Rifat Ahmed Hassan, Sian Iftekher Galib, AK Azad, Minhaz Ahmed Syrus","A gradient sensing middleware to handle flash flood,"
"Fatin Hasnath Chowdhury ; Rashik Nahian ; Taki Uddin ; Sifat Rezwan ; Monirujjaman Khan ; Abu Sufian ; Nazmul Hassan, Jawad Ishaque, Saad Ahmed Akash, Nazia Nawar Hassan","Design, control & performance analysis of forecast junction IoT and swarm robotics based system for natural disaster monitoring,"
"Mohammad Sakib Mahmud, Mahbub Arab Majumder, Abdul Kawsar Tushar, Md. Mahtab Kamal, Akm Ashiquzzaman, Md. Rashedul Islam","Real-time feedback-centric nurse calling system with archive monitoring using Raspberry Pi,"
"Karima Haque, Mahmudur Rahman Khan, Narisha Nowrin and Hasan U. Zaman","Smart Street Lights using Piezoelectric Materials,"
"Hasan U. Zaman, Majidul Haque Bhuiyan, Montashir Ahmed and S.M Tarek Aziz","A Novel Design of Line Following Robot with Multifarious Function ability,"
"Tania Alauddin, Md. Tamzid Islam, and Hasan U. Zaman","Efficient Design of a Metal Detector Equipped Remote-Controlled Robotic Vehicle,"
"Rafiya Hossain, Moonmoon Ahmed, Md. Mozadded Alfasani, Hasan U. Zaman, and Mohammad Rezaul Islam","Automated Toll Collection System,"
"Rafiya Hossain, Moonmoon Ahmed, Md. Mozadded Alfasani, Hasan U. Zaman, Mohammad Rezaul Islam","Automated T oll Collection System,"
"Hasan U. Zaman, Chowdhury Tahirina Saara, Segufta Khondker, Tahsin Kamal","Rescue Robot,"
"Farhana Atuyar Saleh, Sadia Afrin Shopno, Hasan U. Zaman","A Cost-effective SMS Based Tracking System Using GPS-GSM-GPRS Modules with Arduino and Smartphone,"
"Mahmud M. Milton, Kazi Rizvan Hossain, Nahin Ahmed and Hasan U. Zaman","Cost Effective Home Automation,"
"Nahid Islam, A.S.M. Nesar Uddin, Sami Rahman, Hasan U. Zaman","Universal MP controller,"
"Md. Waliur Rahman, M. Farhanul Ihsan, Hasan U. Zaman","A Novel Method of Remote Control of Power System Substations Based On Sensor Data Using GSM Networks,"
"Hasan U. Zaman, A S M Muktadiru Baized Shuvo, Fatin Hasnath Chowdhury, Taki Uddin, Mohammed Jawad Ibne Ishaque, Nazia Nawar Hassan, S. M. Hasibul Hoq, Swapnil Sayan Saha, Saad A Akash, Sifat Rezwan","Design, Control & Performance Analysis of Muktibot,"
"S. M. Hasibul Hoq, Hasan U. Zaman, A S M Muktadiru Baized Shuvo, Fatin Hasnath Chowdhury, Abrar Ahnaf Abid, Taki Uddin, Mohammed Jawad Ibne Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair,"
"Maofic Farhan Karin, Khandaker Sharif Noor and Hasan U. Zaman","Hardware Based Design and Implementation of a Bottle Recycling Machine using FPGA,"
"S. M. Hasibul Hoq, Hasan U. Zaman, Shuvo, Chowdhury, Abid, Uddin, Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
"Salahuddin Fahim, Rahman T.R.","A Fuzzy Based Low-Cost Monitoring Module Built with Raspberry Pi-Python-Java Architecture,"
"Mohammad Rezaul Islam, Hasib Iqbal Mamun","Energy Understanding Device (EUD): An Innovative Energy Metering and Monitoring Solution: Perspective Bangladesh,"
"Nazmul Hossain, Mohammad Tanzir Kabir, Tarif Riyad Rahman, Mohamed Sajjad Hossen, Fahim Salauddin","‘A Real-time Surveillance Mini-rover Based on OpenCV-Python-JAVA Using Raspberry Pi 2: An Application of Internet of Things (IoT),"
"Hasan U. Zaman, Anika Zaman, A S M Faruk Abdullah, Tamina Islam Khan","GSM and GPS Based Intelligent Method to Track Movement and Detect Collision and Rollover of Wheelchairs,"
"Hasan U. Zaman, Md. Shahriar Hossain, Mohammad Wahiduzzaman, Mohammad Shahariar Asif,","A Novel Design of a Robotic Vehicle for Rescue Operation,"
"Michael Klaiber, Donald G. Bailey, Silvia Ahmed, Yousef Baroud, Sven Simon","A high-throughput FPGA architecture for parallel connected components analysis based on label reuse.,"
"M. Klaiber, S. Ahmed, Z. Wang, L. Rockstroh, Y. Gera, S. Simon","Online imaging analysis of spray processes based on a reconfigurable embedded system,"
"Rony, R. J., Ahmed, M. S., Sarcar, S., & Ahmed, N. ","Understanding Driving Stress in Urban Bangladesh: An Exploratory Study, Wearable Development and Experiment.,"
"Ahmed, M. S., Rony, R. J., Hadi, M. A., Hossain, E., & Ahmed, N.","A Minimalistic Approach to Predict and Understand the Relation of App Usage with Students’ Academic Performance. Proceedings of the ACM on Human-Computer Interaction,"
"Sinha, A., Ahmed, N., Ahmed, S., Abeer, I. A.,","Roles of Technology for Risk Communication and Community Engagement in Bangladesh during COVID-19 Pandemic,"
"Manoshi Das Turjo, Khushboo Suchit Mundada, Nuzhat Jabeen Haque, Nova Ahmed","Predicting the Transition From Depression to Suicidal Ideation Using Facebook Data Among Indian-Bangladeshi Individuals: Protocol for a Cohort Study,"
"N Ahmed, A Khuda, SJ Chowdhury, T Rezwana, MSU Islam, S Sajjad","Youth-Driven, Community-Engaged Waste Management,"
"MS Ahmed, T Hasan, S Islam, N Ahmed","Investigating Rhythmicity in App Usage to Predict Depressive Symptoms: Protocol for Personalized Framework Development and Validation Through a Countrywide Study,"
"M Wong-Villacres, C Kutay, S Lazem, N Ahmed, C Abad, C Collazos","Making ethics at home in Global CS Education: Provoking stories from the Souths,"
"Ifti Azad Abeer, Anik Sinha, Anik Saha, Syeda Shabnam Khan, Nova Ahmed","A Platform for Connectivity and Synergy between Parents and Teachers of Children with Autism,"
"Shaikh Shawon Arefin Shimon, Ali Neshati, Junwei Sun, Qiang Xu, Jian Zhao","Exploring Uni-manual Around Ear Off-Device Gestures for Earables,"
"Mohammad Rayed, Tawfique Elahi, SHAIKH SHAWON AREFIN SHIMON, Nova Ahmed","MFS Design in Appstore-enabled Smart Featurephones for Low-literate, Marginalized Communities,"
"Ahmed, M. S., & Ahmed, N","A Fast and Minimal System to Identify Depression Using Smartphones: Explainable Machine Learning–Based Approach,"
"Ahmed, N., Chowdhury, A. M., Urmi, T., & Jamal, L. ","Impact of socio-economic factors on female students’ enrollments in science, technology, engineering and mathematics and workplace challenges in Bangladesh.,"
"Mohammad Monirujjaman Khan, Samsun Nahar Safa, Minhazul Hoque Ashik, Mehedi Masud, and Mohammed A. AlZain ","Research and Development of Brain Control Wheel Chair for Paralyzed Patients,"
"Mohammad Fahim , Niloy Biswas, Sudipta Barman, A K M Bahalul Haque","Professional Information Visualization Using Augmented Reality; AR Visiting Card,"
Sadman Chowdhury Siam; Abrar Faisal; Niazi Mahrab; AKM Bahalul Haque; Md. Naimul Islam Suvon,"Automated Student Review System with Computer Vision and Convolutional Neural Network,"
Mohammad Fahim Hossain; Sudipta Barman; Niloy Biswas; A K M Bahalul Haque,"Augmented Reality in Medical Education: AR Bones,"
AKM Bahalul Haque; Ayman Muniat; Parisha Rafiq Ullah; Shimin Mushsharat,"An Automated Approach towards Smart Healthcare with Blockchain and Smart Contracts,"
"Tahmid Hasan Pranto​, Abdulla All Noman, Atik Mahmud, AKM Bahalul Haque​​","Blockchain and smart contract for IoT enabled smart agriculture,"
"A K M Bahalul Haque, Bharat Bhushan","Blockchain in a Nutshell: State-of-the-Art Applications and Future Research Directions,"
"A K M Bahalul Haque, Md Rifat Hasan, Md. Oahiduzzaman Mondol Zihad ","SmartOil: Blockchain and Smart Contract-based Oil Supply Chain Management,"
"Rezowana Akter, Jahid Khandaker, Shakil Ahmed, Muhtasim Munem Mugdho, A K M Bahalul Haque","RFID Based Smart Transportation System With Android Application,"
"A K M Bahalul Haque, Shawan Shurid, Afsana Tasnim, Md. Shadman Sadique, Abu Sayem Mohammad Asaduzzaman","A Novel Design of Gesture and Voice Controlled Solar-Powered Smart Wheel Chair with Obstacle Detection,"
"Ahmed Rohani Islam, Kajol Bhowmick, Debalina Sikder, Hasan U. Zaman","A Multifarious Design of a Microcontroller Based Home Security and Automation System,"
"Rafaeal Hossain Rakin, Asad Siam, Md. Rafayet Hossain, Hasan U. Zaman","A Low-Cost and Portable Electrocardiogram (ECG) Machine for Preventive Diagnosis,"
"Sadia Chowdhury, Farhan Rahman Wasee, Md Shafiqul Islam and Hasan U. Zaman","Bengali Handwriting Recognition and Conversion to Editable Text,"
"Hasan U. Zaman, Khalida Sultana Shuravi, Muntasir Kabir Sakib and Mohammad Wasee Sarwar","A Low Cost Wireless Braille System Hand Glove for Real Time Communication,"
"Hasan U. Zaman, Tawsif Ur Rahman Choudhury and Nafis Imtiaz Ahme","A User-Friendly and Efficient Design of a Unified Online Survey and Quizzing System,"
"Sheefta Naz, Syed Naffiz Hasan, Arka Basak and Hasan U. Zaman","The Design of an Online Laundry System,"
"Nova Ahmed , Tamanna Motahar","Enabling Undergraduate Female Students in Hands on Learning through Programming Contests,"
"Nova Ahmed, Tamanna Motahar, Sharmin Kabir ,Munir Hasan","Supporting Missing Daughters,"
"Kazi Kowshin Raihana, Md. Sabbir Hossain, Md. Tahsan Dewan, Hasan U. Zaman","Auto-Moto Shoes: An Automated Walking Assistance for Arthritis Patients,"
"Nixon Dutta, Joyeta Saha, Faysal Sarker and Hasan U. Zaman","A Novel Design of a Multi-DOF Mobile Robotic Helping Hand for Paralyzed Patients,"
"Nithya Sambasivan, Garen Checkley, Amna Batool, Laura Sanely Gaytán-Lugo, Tara Matthews, Sunny Consolvo, Elizabeth Churchill","“Privacy is not for me, it’s for those rich women”: Performative Privacy Practices on Mobile Phones by Women in South Asia,"
"Mohammad Sorowar Hossain, Md Mahbub Hasan, Muhammad Sougatul Islam, Salequl Islam, Miliva Mozaffor, Md Abdullah Saeed Khan, Nova Ahmed, Waheed Akhtar, Shahanaz Chowdhury, SM Yasir Arafat, Md Abdul Khaleque, Zohora Jameela Khan, Tashmim Farhana Dipta, Shah Md Zahurul Haque Asna, Md Akram Hossain, KM Sultanul Aziz, Abdullah Al Mosabbir, Enayetur Raheem","Chikungunya outbreak (2017) in Bangladesh: Clinical profile, economic impact and quality of life during the acute phase of the disease,"
Edited by Jan Servaes,"Handbook of Communication for Development and Social Change,"
"Saadman Shahid Chowdhury, Atiar Talukdar,Ashik Mahmud, Tanzilur Rahman,","Domain Specific Intelligent Personal Assistant with Bilingual Voice Command Processing,"
"Saadman Shahid Chowdhury, Atiar Talukdar,Ashik Mahmud, Tanzilur Rahman,","Domain Specific Intelligent Personal Assistant with Bilingual Voice Command Processing,"
"Adnan Firoze, Tousif Osman, Shahreen Shahjahan Psyche, Tonmoay Deb, Rashedur M Rahman","A synthetic approach to estimate cognitive aesthetic of framed images and improvements taking human’s psychology into account,"
"Adnan Firoze, Shahreen Shahjahan Psyche, Tonmoay Deb, Tousif Osman, Rashedur M Rahman","Differential Color Harmony: A robust approach for extracting Harmonic Color features and perceive aesthetics in a large dataset,"
"Adnan Firoze, Tousif Osman, Shahreen Shahjahan Psyche, Rashedur M Rahman","Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
"Hasan U. Zaman, Saif Mahmood, Sadat Hossain and Iftekharul Shovon","Python based Portable Virtual Text Reader,"
"Hasan U. Zaman, Asif Alam Joy, Khan Mohammed Akash and Safwan Talukder Fayad","A Simple and Effective Way of Controlling a Robot by Hand Gesture,"
"Sariat Sultana Nova, Aaphsaarah Rahman, Fyaz Hasan Chowdhury, Hasan U. Zaman","A Novel Braille Pad with Dual Text-to-Braille and Braille-to-Text capabilities with an integrated LCD Display,"
"Hasan U. Zaman, Naushaba Zerin, Md. Hasin Jamal, Joytu Khisha","Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
"Rokhsana Titlee, Ashfaq Ur Rahman, Hasan U. Zaman, and Hafiz Abdur Rahman","A Novel Design of an Intangible Hand Gesture Controlled Computer Mouse using Vision Based Image Processing,"
"Nithya Sambasivan, Garen Checkley, Nova Ahmed, Amna Batool","Gender equity in technologies: considerations for design in the global south,"
"Jasmine Hentschel, Syed Ishtiaque Ahmed, Faheem Hussain, Nova Ahmed, Neha Kumar","Working with Women in ICTD,"
"Nova Ahmed, Minhaz Ahmed Syrus, Arshad Chowdhury","Simple Group Photo Sharing Using Facesense,"
"Nova Ahmed, Mahfuzur Rahman Siddiquee, Refaya Karim, Mohsina Zaman, Sayed Mahmudul Alam, Syed Fahim Ashram","Crazy Crowd Sourcing to Mitigate Resource Scarcity,"
"Syed Emdad Ullah, Tania Alauddin and Hasan U. Zaman","Developing an E-Commerce Website,"
"M. Arabi Hasan Sakib, Fakhrul Islam, Sabbir Samiul Haque, Hasan U. Zaman","Doctor Locator: A Web Application to Improve Online Doctor Directories in Bangladesh,"
"Faridur Rahman Hridoy, Kallal Das, Rifayat Hossain Arko and Hasan U. Zaman","Development of an Online Bus Ticket Booking System for Transportation Services in Bangladesh,"
"Syed Naffiz Hasan, Arka Basak, Sheefta Naz and Hasan U. Zaman","The Online Laundry System,"
"Hasan U. Zaman, Tawsif Ur Rahman Choudhury, Nafis Imtiaz Ahmed","A Unified Online Survey and Quizzing System,"
"Nahid Islam, A.S.M. Nesar Uddin, Sami Rahman, Hasan U. Zaman","Universal MP controller,"
"S. M. Hasibul Hoq, Hasan U. Zaman, A S M Muktadiru Baized Shuvo, Fatin Hasnath Chowdhury, Abrar Ahnaf Abid, Taki Uddin, Mohammed Jawad Ibne Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair,"
"S. M. Hasibul Hoq, Hasan U. Zaman, Shuvo, Chowdhury, Abid, Uddin, Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
"Shaikh Shawon Arefin Shimon , Courtney Lutton , Zichun Xu ,Sarah Morrison-Smith , Christina Boucher , Jaime Ruiz","Exploring Non-touchscreen gestures for smartwatches,"
"Moinul Hossain, Nova Ahmed, Mahfuzur Rahman Siddique, Refaya Karim, Mohsina Zaman, Rifat Monzur","Map Matching on Sparse GPS Data: A Perspective of a Developing City,"
"Lamia Iftekhar, Nova Ahmed, Fahima Chowdhury, Ridita Rahman","Electrical and Computer Engineering Laboratory Education for Female Undergraduate Students,"
"Nova Ahmed, Luke Doyle, Masudul Haque","Enterring the Dream World of Computers,"
"Rahat Yasir, Md. Shariful Islam Nibir, Zarmeen Ahmed Chadni and Nova Ahmed,","Telemedicine System for Financially Unstable People of Bangladesh,"
"Natasha Mounota, Mike Brayshaw","Personalizing your social computing world: A case study using Twitter,"
"Hasan U. Zaman, Md. Shahriar Hossain, Mohammad Wahiduzzaman, Mohammad Shahariar Asif,","A Novel Design of a Robotic Vehicle for Rescue Operation,"
"Nova Ahmed, Lamia Iftekhar, Silvia Ahmed, Ridwan Rahman, Tanveer Reza, Sarah Shoilee, Charisma F. Choudhury","Bap re Bap!: Driving Experiences through Multimodal Unruly Traffic on Bumpy Roads,"
"Shaikh Shawon Arefin Shimon , Sarah Morrison-Smith , Noah John , Ghazal Fahimi , Jaime Ruiz","Exploring User-Defined Back-Of-Device Gestures for Mobile Devices,"
"Arman Kamal, Md. NuruddinMonsur, Syed Tanveer Jishan and Nova Ahmed","ChaScript: Breaking Language Barrier Using a Bengali Programming System,"
"Syed Ishtiaque Ahmed, Steven J. Jackson, Nova Ahmed, Hasan S. Ferdous, Md. R. Rifat, Abu S. Rizvi, Shamir Ahmed, Rifat S. Mansur","Protibadi: A Platform for Fighting Sexual Harassment in Urban Bangladesh,"
"Fajilatun Nahar, A. M. Masudul Haque, Nova Ahmed","ifreePhony: A touchscreen user interface for people with eye disability,"
"Shamsul Arifin, Adnan Firoze, M. Ashraful Amin, Hong Yan","Dermatological Disease Diagnosis using Color-skin Images,"
"Mahfuz Rahman, Sean Gustafson, Pourang Irani, and Sriram Subramanian","Tilt Techniques: Investigating the Dexterity of Wrist-based Input,"
"Nabeel Hassan, Md. Mahfuzur Rahman, Pourang Irani and Peter Graham","Chucking: A One-handed Document Sharing Technique,"
"Md. Mahfuzur Rahman, Pourang Irani, and Peter Graham","Natural Gesture-Based Techniques for sharing Documents from a Private to a Public Display,"
"Dipta Voumick, Sreyasi Sen, Nusher Jamil Kazi, Homaira Islam Parisa and Mohammad Monirujjaman Khan ","Development A Web Application for Lawyer and Client Virtual Communication,"
Ajan Ahmed and Mohammad Monirujjaman Khan,"Development of Smart Telemedicine System,"
"Nazifa Tasneem, Yakut Marzan,Md Anik Hasan, Mohammad Monirujjaman Khan","My Diary: A Web Application to Accumulate Necessary Files,"
"Mohammed Farabi Alam, Abid Ibna Zahid, Mohammed Khairul Islam, and Mohammad Monirujjaman Khan","Homies–An Online Web-based Platform to Find Cheap Accommodation for Travelers,"
"Md. Taufiq Al Hasib Sadi, Md. Ishtiaq Kadir, Md. Shiblee Rahman, Mohammad Monirujjaman Khan","Development of a Voice Controlled Web based E-Commerce,"
"S. Mohammad, T. Bhowmick, M. S. Zaman Siddique and M. Monirujjaman Khan","Garment Stock Trading Digital System Development with PHP Laravel and Bootstrap Frameworks,"
"Ajan Ahmed, Priyanka Dixit, Mohammad Monirujjaman Khan","Development of an Online Mental Well-being Mobile Application for Covid-19 Pandemic,"
"Ajan Ahmed, Md. Talat Mahmud, Mohammad Monirujjaman Khan","Info Hospital: Web/Mobile Application based Health Care System,"
"Nazmul Kaonine, Shafee Chowdhury, Farhan Mohd. Fokrul Alam, Mohammad Monirujjaman Khan","Development of Android Application and Website to Combat Criminal Activities,"
"Mostaqim Hossain, MubassirHabib, Mainuddin Hassan, FariaSoroni and Mohammad Monirujjaman Khan","Research and Development of an E-commerce with Sales Chatbot,"
"Mohammad Monirujjaman Khan, Md. Rabbi Amin, Abdullah Al Mamun, Ahsan Ahmed Sajib","Development of Web Based Online Medicine Delivery System for Covid-19 Pandemic,"
"Mohammad Monirujjaman Khan, SM Tahsinur Rahman and Sabik Tawsif Anjum Islam ","The Use of Telemedicine in Bangladesh during COVID-19 Pandemic,"
"Mohammad Monirujjaman Khan, Tahia Tazin, Md.Redwanul Islam, Md.Ishtiaq Kadir, Amena Nasrin, Samia Chowdhury","Online Store for Local Small and Medium Business,"
"Khondoker Aminuzzaman, Md. Junayed Miah, Md. Anisur Rahman","Development of Online Home Sharing Web Application,"
"Rabbani Rasha, Mohammad Monirujjaman Khan, Mehedi Masud Mohammed and A. AlZain","Investigain: A Productive Asset Management Web Application,"
"Md. Hafizur Rahman, Eshan Barua, Samanta Afrin, Md. Ashikur Rahman, Mohammad Monirujjaman Khan","Bid & Buy: An Effective Online Based Platform for Client and Vendor,"
"Sadman Ahmed, Mohammad Monirujjaman Khan, Roobaea Alroobaea and Mehedi Masud","Development of A Multifeatures Web Based Physiotherapy Service System,"
"Md. Sajjad Mahmud Khan, Sajjad Kashem and Mohammad Monirujjaman Khan","Development of A Comparison Based Hotel and Resort Booking System in Bangladesh,"
"Md. Talat Mahmud, Faria Soroni and Mohammad Monirujjaman Khan","Development of A Mobile Application for Patient’s Medical Record and History,"
"HM Tamim, Fahema Sultana, Nazifa Tasneem, Yakut Marzan, Mohammad Monirujjaman Khan","Class Insight: A Student Monitoring System With Real-Time Updates Using Face Detection and Eye Tracking,"
"Faria Soroni, Md.Talat Mahmud, Sajal Chowdhury and Mohammad Monirujjaman Khan ","RentBd-An Exclusive Fashion Rental Service,"
"Faria Soroni, Md. Amdadul Bari and Mohammad Monirujjaman Khan","GERAM BAZAR, A Mobile Application and Website Interface E-Commerce,"
"Intiser Zaman, Tasdid Rahman, Md. Sahidur Rahman, Mohammad Monirujjaman Khan","An Interactive Web Platform and Android Application Based on Room Sharing Service for Students,"
"Sudman Bin Manjur, Nahian Noshin Nur, Md. Mushfiqur Rahman, Md. Hashibur Rahman Khan, Rohimul Basunia and Mohammad Monirujjaman Khan","Educational Web Application for Young People to Raise Awareness on Menstruation,"
"Nazifa Tasneem, Md Anik Hasan, Sumaiya Binte Akther and Mohammad Monirujjaman Khan","An Interactive Android Application to Share Rides With NSUers,"
"Mohammad Fahim , Niloy Biswas, Sudipta Barman, A K M Bahalul Haque","Professional Information Visualization Using Augmented Reality; AR Visiting Card,"
Mohammad Fahim Hossain; Sudipta Barman; Niloy Biswas; A K M Bahalul Haque,"Augmented Reality in Medical Education: AR Bones,"
"Morshedul Bari Antor, A. H. M. Shafayet Jamil, Maliha Mamtaz, Mohammad Monirujjaman Khan, Mehedi Masud et al. ","Development of A Web-Based Online Telemedicine System for Covid-19 Patients,"
Mohammad Monirujjaman Khan,"An Online Law Library Database for Legal Cases of Bangladesh for Study Purpose for Lawyer and Law Students,"
"Zubaer Ahmed, Mustafizur Rahman Cornel, Mohammad Monirujjaman Khan et al., ","Development of Lawyer Finding Web Application for Bangladesh,"
"Dipta Voumick, Prince Deb, Sourav Sutradhar, Mohammad Monirujjaman Khan","Development of Online Based Smart House Renting Web Application,"
"Md Sifat Yasir Mustafiz, Mamun Bin Harun Hriday, Jannatul Ferdous Oyeshe, Mohammad Monirujjaman Khan","Development of A Novel Integrated Web-based System for Advertisement Service,"
"Mohammad Monirujjaman Khan, Talat mahmud et al., ","Development of Re-commerce Online Web-based Platform,"
"Raktim Raihan Prova, A S M Rayhan, Rafia Sultana Shilon and Mohammad Monirujjaman Khan","A Web and Mobile Based Approach to Redistribute Consumable Food Waste,"
"Amir Hamza Soyeb, Md.Farhad Gazi and Mohammad Monirujjaman Khan","Mobile Application for Online Divorce Counseling Due to Mental Pressure During Covid-19 Pandemic,"
"Khairunnahar Suchana,Syed Md EftekharAlam,Mohammad Monirujjaman Khan","Development of User-Friendly Web-Based Lost and Found System,"
Mohammad Monirujjaman Khan and Amdadul Bari,"Development of a Web-based Corona Emergency Portal,"
"Md. Talat Mahmud, Faria Soroni and Mohammad Monirujjaman Khan et al.,","Web and Mobile Application Based Missing Query Platform (Lost and Found BD),"
"Taslima Akter Tamanna, Choudhury Turna, and Afsana Meem and Mohammad Monirujjaman Khan","Mobile Application Based Teli-Nutrition System for Covid-19 Pandemic,"
"Mohammad Monirujjaman Khan, Araf Noor and Fatin Anjum Khan ","Development of A Web Based Covid Portal and Marketplace,"
"Mohammad Monirujjaman Khan, Md. Hafizur Rahman and Eshan Barua","Development of Web-Based System for Essential Services During the COVID-19 Pandemic,"
"Md. Nahid Hasan, Mahedi Hassan Pranto, Istiaqqe Azad, Shariar Mahmud Duke, Md. Talat Mahmud and Mohammad Monirujjaman Khan ","Towards the Development of a Common Platform for Pharmacists and Medicine Companies,"
Sayeda Islam Nahid and Mohammad Monirujjaman Khan,"Toxic Gas Sensor and Temperature Monitoring in Industries using Internet of Things (IoT),"
"Ihfaz Tahmid Morshed, Mohammad Monirujjaman Khan, Saife Shuhaib Md. Enan and Fahim Tanzil Takin","Development of Web Based Online One Stop Platform to Fight Covid-19,"
"Sheikh Elhum Uddin Quadery, Mehedi Hasan and Mohammad Monirujjaman Khan","Consumer Side Economic Perception of Telemedicine During COVID-19 Era: A Survey on Bangladesh’s Perspective,"
"Kayser Ahmed, Dewan Shakil, Farhan Amar Tanve, Rahat Anwar and Mohammad Monirujjaman Khan","Development of Cable Operator Management System,"
"Kayser Ahmed, Dewan Shakil, Farhan Amar Tanve, Rahat Anwar and Mohammad Monirujjaman Khan","Development of Cable Operator Management System,"
"Rezowana Akter, Jahid Khandaker, Shakil Ahmed, Muhtasim Munem Mugdho, A K M Bahalul Haque","RFID Based Smart Transportation System With Android Application,"
"A. Sultana, M. M. Khan","Design of UWB Band Notch Textile Antenna for Body-Centric Wireless Network with the Comparison of Five Different Textile Substrate,"
"Mohammad Monirujjaman Khan, Rezaul Karim","Development of Smart e-Health System for COVID-19 Pandemic,"
"Mohammad Monirujjaman Khan, Mahizbin Shams-E-Mofiz, Zerin anan Sharmin","Development of E-Commerce Based Online Web Application for Covid-19 Pandemic,"
"Ahmed Rohani Islam, Kajol Bhowmick, Debalina Sikder, Hasan U. Zaman","A Multifarious Design of a Microcontroller Based Home Security and Automation System,"
"Md. Aowrongajab Uaday, Md. Nazmul Islam Shuzan, Saffan Shanewaze, Rakibol Islam Rakib and Hasan U Zaman","The Design of a Novel Multi-Purpose Fire Fighting Robot with Video Streaming Capability,"
